% name: utt2a_forw
% type: matrix
% rows: 69
% columns: 20
 -1.70141e+38 -724.809 -724.809 -727.695 -724.809 -824.458 -727.695 -726.817 -831.852 -724.809 -727.354 -1042.97 -1159.05 -1132.15 -1159.05 -1132.15 -1132.15 -1330.61 -1.70141e+38 -1332.34
 -1.70141e+38 -718.38 -718.38 -726.474 -718.38 -810.076 -726.474 -719.805 -812.253 -718.38 -719.807 -1011.67 -1148.45 -1122.06 -1148.45 -1122.06 -1122.06 -1322.92 -1.70141e+38 -1323.15
 -1.70141e+38 -709.796 -709.796 -718.404 -709.796 -790.876 -718.404 -715.15 -797.891 -709.796 -715.15 -987.185 -1143.66 -1110.94 -1143.66 -1110.94 -1110.94 -1313.13 -1.70141e+38 -1313.13
 -1.70141e+38 -695.212 -696.285 -694.064 -696.285 -751.482 -694.064 -694.28 -771.393 -696.285 -698.314 -951.929 -1116.05 -1086.6 -1116.05 -1086.6 -1086.6 -1286.12 -1.70141e+38 -1294.14
 -1.70141e+38 -685.775 -686.83 -684.046 -686.83 -722.594 -684.046 -684.131 -749.861 -686.83 -687.427 -915.161 -1099.83 -1075.02 -1099.83 -1075.02 -1075.02 -1275.95 -1.70141e+38 -1282.22
 -1.70141e+38 -681.876 -682.272 -680.041 -682.272 -711.813 -680.041 -680.061 -735.58 -682.272 -683.463 -890.537 -1092.71 -1068.85 -1092.71 -1068.85 -1068.85 -1271.84 -1.70141e+38 -1276.8
 -1.70141e+38 -678.817 -678.914 -677.247 -678.914 -696.252 -677.247 -677.148 -718.028 -678.914 -679.335 -863.296 -1084.97 -1063.11 -1084.97 -1063.11 -1063.11 -1268.9 -1.70141e+38 -1271.75
 -1.70141e+38 -675.498 -675.503 -674.867 -675.503 -682.715 -674.867 -673.658 -699.116 -675.503 -674.011 -835.621 -1091.58 -1056.79 -1091.58 -1056.79 -1056.79 -1265.36 -1.70141e+38 -1266.22
 -1.70141e+38 -663.153 -661.679 -668.819 -661.679 -661.939 -668.819 -663.856 -670.048 -663.153 -663.863 -795.041 -1054.3 -1044.7 -1064.23 -1044.7 -1044.7 -1254.89 -1.70141e+38 -1254.96
 -1.70141e+38 -651.941 -648.448 -661.07 -648.448 -648.368 -661.07 -652.294 -650.621 -651.941 -652.294 -769.287 -1016.59 -1030.46 -1062.79 -1030.46 -1030.46 -1240.98 -1.70141e+38 -1242.51
 -1.70141e+38 -644.099 -643.123 -699.452 -643.123 -632.717 -699.452 -654.159 -632.717 -644.099 -654.159 -733.65 -955.447 -1021.39 -1067.83 -1021.39 -1021.39 -1234.31 -1.70141e+38 -1234.31
 -1.70141e+38 -630.726 -620.196 -720.91 -620.196 -613.913 -720.91 -669.478 -613.915 -630.726 -669.478 -683.691 -871.428 -998.515 -1053.43 -998.515 -998.515 -1210.88 -1.70141e+38 -1210.88
 -1.70141e+38 -644.271 -600.743 -756.559 -600.743 -598.826 -756.559 -687.687 -598.985 -644.271 -687.687 -637.232 -784.328 -973.071 -999.634 -973.071 -973.071 -1185.67 -1.70141e+38 -1185.67
 -1.70141e+38 -664.075 -618.827 -777.156 -618.827 -590.545 -777.156 -725.129 -590.545 -664.075 -725.129 -606.718 -717.509 -949.835 -936.474 -949.835 -949.835 -1162.06 -1.70141e+38 -1162.06
 -1.70141e+38 -696.022 -635.519 -800.697 -635.519 -590.009 -800.697 -737.22 -577.973 -696.022 -737.22 -577.973 -657.307 -922.085 -882.168 -922.085 -922.085 -1132.95 -1.70141e+38 -1132.95
 -1.70141e+38 -691.838 -633.642 -810.675 -633.642 -585.108 -810.675 -735.686 -564.913 -691.838 -735.686 -564.913 -630.766 -883.273 -848.312 -883.273 -883.273 -1087.57 -1.70141e+38 -1087.57
 -1.70141e+38 -670.053 -605.403 -784.995 -605.403 -562.382 -784.995 -714.179 -546.871 -670.053 -714.179 -546.871 -595.856 -825.924 -802.607 -825.924 -825.924 -1021.94 -1.70141e+38 -1021.94
 -1.70141e+38 -654.048 -589.963 -773.197 -589.963 -547.074 -773.197 -694.016 -530.801 -654.048 -694.016 -530.801 -566.381 -771.024 -754.656 -771.024 -771.024 -961.808 -1.70141e+38 -961.808
 -1.70141e+38 -623.345 -565.379 -744.019 -565.379 -522.453 -744.019 -668.952 -509.739 -623.345 -668.952 -509.739 -532.722 -707.252 -698.88 -707.252 -707.252 -891.137 -1.70141e+38 -891.137
 -1.70141e+38 -599.155 -537.717 -721.282 -537.717 -498.523 -721.282 -645.011 -486.072 -599.155 -645.011 -486.072 -498.616 -647.096 -643.993 -647.096 -647.096 -821.34 -1.70141e+38 -821.34
 -1.70141e+38 -571.288 -506.691 -691.754 -506.691 -466.691 -691.754 -619.528 -460.239 -571.288 -619.528 -460.218 -464.031 -585.714 -593.181 -585.714 -585.714 -747.617 -1.70141e+38 -747.617
 -1.70141e+38 -545.169 -474.388 -642.886 -474.388 -435.99 -642.886 -593.538 -429.653 -545.169 -593.538 -428.94 -429.612 -526.852 -537.126 -526.852 -526.852 -673.258 -1.70141e+38 -673.258
 -1.70141e+38 -525.875 -454.259 -590.917 -454.259 -409.712 -590.917 -596.041 -402.592 -525.875 -596.041 -399.917 -399.989 -474.883 -493.369 -474.883 -474.883 -605.595 -1.70141e+38 -605.595
 -1.70141e+38 -526.513 -428.42 -539.656 -428.42 -381.595 -539.656 -555.714 -371.838 -526.513 -555.714 -367.366 -367.378 -423.622 -444.857 -423.622 -423.622 -536.067 -1.70141e+38 -536.067
